,id,imdb_id,title,budget,release_date,revenue,runtime,original_language,original_title,vote_average,vote_count,poster_path,genres_id,genres_name,spoken_languages_name,production_companies_id,production_companies_name,production_companies_origin_country
4184,86130,tt1450334,Pixie Hollow Games,0,2011-12-24,0,23.0,en,Pixie Hollow Games,6.6,164,/ks1vDUSOW7BO2UsRi4PD6Ova0zT.jpg,"[16, 10751]","['Animation', 'Family']",['English'],"[5391, 22135]","['DisneyToon Studios', 'Prana Animation Studios']","['US', '']"
4185,84154,tt2345525,Donald Glover: Weirdo,0,2012-01-18,0,65.0,en,Donald Glover: Weirdo,7.0,44,/yWNAh2aJ4pgXXrC926gtOoeWam.jpg,[35],['Comedy'],['English'],"[8774, 132553]","['Art & Industy', 'Donglover']","['US', '']"
4186,99762,tt2011218,Salem Falls,0,2011-11-19,0,84.0,en,Salem Falls,5.4,12,/ldqL4cxZqeXjHqXPbibSkD6uKCS.jpg,"[80, 18, 10770]","['Crime', 'Drama', 'TV Movie']",['English'],[3431],['Lifetime'],['US']
4187,113726,tt1880293,Ninja Zombies,2500,2011-11-19,0,78.0,en,Ninja Zombies,1.8,6,/1Mc0XkN856yHUnIMD6eLlAHVTkW.jpg,[27],['Horror'],[],[],[],[]
4188,211615,tt1979181,Aloneliness,0,2011-11-19,0,11.0,en,Aloneliness,8.0,1,,"[18, 9648]","['Drama', 'Mystery']",[],[15959],['Whistling Woods International'],['']
4189,322682,tt4095942,The Houses October Built,0,2011-11-19,0,94.0,en,The Houses October Built,6.0,7,/IKsThHyrnAEyvNFSLkqt4jWiQK.jpg,"[27, 99]","['Horror', 'Documentary']",[],[],[],[]
4190,80301,tt2024354,A Christmas Wedding Tail,0,2011-11-19,0,82.0,en,A Christmas Wedding Tail,5.3,11,/a5p020pc0ZFE71ia8KV2KDvacAr.jpg,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']","['Français', 'English']",[],[],[]
4191,148888,tt2039389,The Case for Christmas,0,2011-11-19,0,83.0,en,The Case for Christmas,5.4,13,/2pQMZ7cVmHdNmB8MDM77zUIVsAe.jpg,"[10770, 14, 35, 18]","['TV Movie', 'Fantasy', 'Comedy', 'Drama']",['English'],"[5948, 4598]","['ABC Family', 'Chesler/Perlmutter Productions']","['', 'CA']"
4192,81167,tt1895299,Woody Allen: A Documentary,0,2011-11-20,0,192.0,en,Woody Allen: A Documentary,7.4,97,/s7IA3Ng2mLer8lt8j1BhsVulLqQ.jpg,[99],['Documentary'],['English'],"[62702, 12007, 12323, 7407]","['Whyaduck Productions', 'Rat Entertainment', ""Mike's Movies"", 'Insurgent Docs']","['', '', '', 'US']"
4193,80544,tt1577038,A Christmas Wish,0,2011-11-20,0,93.0,en,A Christmas Wish,6.0,30,/vr6j28yj9kfl7TOO3J0BWoaUSEX.jpg,"[10751, 18, 35]","['Family', 'Drama', 'Comedy']",['English'],[4003],['Halestorm entertainment'],['']
4194,381647,,Talking Heads - Chronology,0,2011-11-21,0,66.0,en,Talking Heads - Chronology,5.0,1,,"[10402, 99]","['Music', 'Documentary']",[],[],[],[]
4195,89841,tt1455807,Delivered,0,2011-11-21,0,0.0,en,Delivered,4.0,1,,"[28, 35, 80]","['Action', 'Comedy', 'Crime']",['English'],[],[],[]
4196,76635,tt1887676,"Battle: New York, Day 2",150000,2011-11-21,0,91.0,en,"Battle: New York, Day 2",1.0,6,/jr2sLxBFYaWHbQFunMLQH68Ye1R.jpg,"[27, 878]","['Horror', 'Science Fiction']",['English'],[],[],[]
4197,63513,tt1843961,Lady Gaga Presents: The Monster Ball Tour at Madison Square Garden,0,2011-05-07,0,117.0,en,Lady Gaga Presents: The Monster Ball Tour at Madison Square Garden,8.6,53,/u9MDFeuX9b7cVIukoXFBPN6Oh1y.jpg,[10402],['Music'],['English'],[3268],['HBO'],['US']
4198,79010,tt2022347,Britney Spears Live: The Femme Fatale Tour,0,2011-11-12,0,86.0,en,Britney Spears Live: The Femme Fatale Tour,6.9,15,/AmbfmyUXzW3D0MSswUHeLIRPUch.jpg,"[99, 10402]","['Documentary', 'Music']",['English'],"[80711, 15237, 8642, 6805]","['3ality Digital Entertainment', 'Media Blasters', 'Zomba Video', 'Epix']","['', '', '', '']"
4199,80043,tt2358915,Billy Connolly: You Asked for It,0,2011-11-21,0,96.0,en,Billy Connolly: You Asked for It,7.8,6,/4SMhsPLfqlU2q0nUICsxxfoepsh.jpg,[35],['Comedy'],['English'],[],[],[]
4200,82102,tt2231371,Motörhead: The Wörld Is Ours Vol 1 Everywhere Further Than Everyplace Else,0,2011-11-22,0,80.0,en,Motörhead: The Wörld Is Ours Vol 1 Everywhere Further Than Everyplace Else,4.3,2,/mRIlgkgziKBZ1R0qFrcd7pBRHLt.jpg,[10402],['Music'],['English'],[49745],['UDR Music'],['']
4201,88902,tt2134080,Jeff Dunham: Birth of a Dummy,0,2011-11-22,0,120.0,en,Jeff Dunham: Birth of a Dummy,3.0,2,/8TPThkmYKUM5fNSyZT6h6guRVUG.jpg,[99],['Documentary'],['English'],[],[],[]
4202,86380,tt2120843,The Umbrella Man,0,2011-11-22,0,6.0,en,The Umbrella Man,7.5,8,,[],[],['English'],[],[],[]
4203,239650,tt2041534,A Madea Christmas,0,2011-11-22,0,152.0,en,A Madea Christmas,6.9,19,/3YSVZMlCRxbUTEqkNVuWL4e7Rb7.jpg,[35],['Comedy'],['English'],[],[],[]
4204,530142,tt2265153,Animal Lust,0,2011-11-22,0,,en,Animal Lust,5.0,1,/lD7CCpOyDdl6nghAUz1xFJ5iu41.jpg,[],[],[],[],[],[]
4205,79475,tt1720263,The Green,0,2011-11-22,0,90.0,en,The Green,6.2,13,/p6riuRWvOM3ZBesJkdWPDKcusJl.jpg,[18],['Drama'],['English'],"[131356, 72131]","['Table Ten Films', 'Trilogy Films']","['', 'US']"
4206,195698,tt2721838,Prep & Landing: Tiny's Big Adventure,0,2011-11-22,0,1.0,en,Prep & Landing: Tiny's Big Adventure,5.8,5,,"[16, 10751]","['Animation', 'Family']",[],[2],['Walt Disney Pictures'],['US']
4207,78187,tt2338343,Pablo Francisco: They Put it Out There,0,2011-11-22,0,75.0,en,Pablo Francisco: They Put it Out There,7.1,9,/xx4tS0gevxcaI5npf5khuInHALU.jpg,[35],['Comedy'],['English'],[],[],[]
4208,72912,tt1321861,Carjacked,0,2011-11-22,0,89.0,en,Carjacked,5.1,61,/gkf6PSeavqRoOwoeDqchFJmRsfo.jpg,"[28, 53]","['Action', 'Thriller']",['English'],[3546],['Hollywood Media Bridge'],['US']
4209,82840,tt1514045,Green Guys,130000,2011-11-22,0,95.0,en,Green Guys,3.5,2,,"[80, 53]","['Crime', 'Thriller']",['English'],[],[],[]
4210,410675,tt2060567,Virgin Eyes,0,2011-11-23,0,23.0,en,Virgin Eyes,6.0,1,,[],[],[],[],[],[]
4211,51052,tt1430607,Arthur Christmas,10000000,2011-11-10,0,97.0,en,Arthur Christmas,6.7,856,/brELZkSbkLrcCXJ0xt5hQUMXhut.jpg,"[18, 16, 10751, 35]","['Drama', 'Animation', 'Family', 'Comedy']",['English'],"[5, 297, 2251, 34]","['Columbia Pictures', 'Aardman Animations', 'Sony Pictures Animation', 'Sony Pictures']","['US', 'GB', 'US', 'US']"
4212,75622,tt1640548,Rampart,12000000,2011-11-23,972512,108.0,en,Rampart,5.5,222,/argj8nSOG1AQqleEJx0oYeB7kIQ.jpg,"[80, 18]","['Crime', 'Drama']",['English'],"[22841, 22842, 22843, 22844]","['Lightstream Pictures', 'Waypoint Entertainment', 'TheThird Mind Pictures', 'Amalgam Features']","['US', 'US', '', '']"
4213,106339,tt1713501,Level Up,500000,2011-11-23,0,90.0,en,Level Up,5.2,9,/z7EH7TYzThZBRcYGKdljrFvKV1Q.jpg,"[10770, 35, 10751, 14]","['TV Movie', 'Comedy', 'Family', 'Fantasy']",['English'],[],[],[]
4214,82424,tt2033372,Small Fry,0,2011-11-23,0,7.0,en,Small Fry,6.7,292,/z096FtMoUZxf9kqzSj39YE6psuD.jpg,"[16, 10751, 10770]","['Animation', 'Family', 'TV Movie']",['English'],"[3, 2]","['Pixar', 'Walt Disney Pictures']","['US', 'US']"
4215,75900,tt1655420,My Week with Marilyn,6400000,2011-11-23,35057696,99.0,en,My Week with Marilyn,6.7,868,/do34iXAPKl959RJKeo2ZISx7H2v.jpg,[18],['Drama'],"['Deutsch', 'English']","[308, 288, 22153, 2452, 9987]","['The Weinstein Company', 'BBC Films', 'Trademark Films', 'UK Film Council', 'Lipsync Productions']","['US', 'GB', 'GB', 'GB', 'GB']"
4216,64328,tt1204342,The Muppets,45000000,2011-11-22,165184237,103.0,en,The Muppets,6.6,982,/nLXqBPKErQqbumuonEW6E1oLyW3.jpg,"[35, 10751, 10402]","['Comedy', 'Family', 'Music']","['Español', 'English']","[2, 10227]","['Walt Disney Pictures', 'Mandeville Films']","['US', 'US']"
4217,48231,tt1571222,A Dangerous Method,15000000,2011-09-30,27462041,99.0,en,A Dangerous Method,6.3,1311,/uo2tsxVBJtqWqKvBbzN9ALBmJKM.jpg,"[18, 53]","['Drama', 'Thriller']",['English'],"[78702, 470, 2728, 2844, 19245, 808]","['Dangerous Method Film AG', 'Recorded Pictures Company', 'Millbrook Pictures', 'Prospero Pictures', 'Lago Film', 'The Movie Network']","['', '', '', 'CA', '', 'CA']"
4218,44826,tt0970179,Hugo,170000000,2011-11-22,185770160,126.0,en,Hugo,7.1,4945,/eSYoAGYUygIpnGGd3HyqsvIzgdT.jpg,"[12, 18, 10751]","['Adventure', 'Drama', 'Family']",['English'],"[4, 2691, 3281]","['Paramount', 'Infinitum Nihil', 'GK Films']","['US', 'US', 'GB']"
4219,93897,tt2106296,A Very Gaga Thanksgiving,0,2011-11-24,0,62.0,en,A Very Gaga Thanksgiving,7.9,15,,"[10402, 99]","['Music', 'Documentary']",['English'],"[25585, 12589]","['Lincoln Square Productions', 'Factory Films']","['US', '']"
4220,47750,tt1699158,The Legend of Pale Male,0,2011-11-24,0,0.0,en,The Legend of Pale Male,6.5,1,/eb4oDlwviMfUJc04GNIsvfZO5SG.jpg,[99],['Documentary'],[],[],[],[]
4221,73454,tt1661099,X,0,2011-11-23,0,90.0,en,X,5.7,64,/fy7MLYqGGaSrCJZ2wOp9vjj79Xy.jpg,"[28, 53, 10749]","['Action', 'Thriller', 'Romance']",['English'],"[31137, 133125]","['Circe Films', 'Rough Beast']","['NL', '']"
4222,79218,tt2100546,Ice Age: A Mammoth Christmas,0,2011-11-24,0,26.0,en,Ice Age: A Mammoth Christmas,6.2,368,/j3GptSNPVPFWV3fI0WJQR850JS3.jpg,"[16, 10751, 10770]","['Animation', 'Family', 'TV Movie']",['English'],"[11749, 9383, 2787]","['20th Century Fox Animation', 'Blue Sky Studios', 'Reel FX Creative Studios']","['US', 'US', '']"
4223,81236,tt2123294,Solo,0,2011-11-25,0,150.0,en,Solo,3.7,3,/jDsHU9GGNcsV6roRmNBt9lGto7Q.jpg,"[18, 10749]","['Drama', 'Romance']",['తెలుగు'],[],[],[]
4224,79579,tt2094761,An Elf's Story,0,2011-11-25,0,24.0,en,An Elf's Story,3.1,4,/mSoJW2O6WFlLl7YWxEYBsgkiAAF.jpg,"[10751, 14, 878]","['Family', 'Fantasy', 'Science Fiction']","['English', 'Magyar']",[],[],[]
4225,84550,tt2117859,Deepest Dive: The Story of the Trieste,0,2011-11-25,0,30.0,en,Deepest Dive: The Story of the Trieste,5.3,2,,[99],['Documentary'],[],[],[],[]
4226,225312,tt1841792,Pivot Point,0,2011-11-25,0,85.0,en,Pivot Point,7.0,3,/9qpD1PhExHsxbulWy8fz45O4xbS.jpg,[18],['Drama'],[],[],[],[]
4227,402200,tt2123516,Ben 10 Generator Rex Heroes United,0,2011-11-25,0,46.0,en,Ben 10 Generator Rex Heroes United,6.2,15,/no8fA2A3PjiIMM3LI6jEGNHDibo.jpg,"[28, 16]","['Action', 'Animation']","['English', 'Italiano']",[7899],['Cartoon Network Studios'],['US']
4228,77876,tt1172047,Crazy Wisdom,0,2011-11-25,0,86.0,en,Crazy Wisdom,6.0,2,/1TF3iJiL1nwBXIuGPDQsU8qaMbW.jpg,[99],['Documentary'],"['', 'English']",[],[],[]
4229,79627,tt2079513,Hoops & Yoyo Ruin Christmas,0,2011-11-25,0,22.0,en,Hoops & Yoyo Ruin Christmas,5.9,4,/uzOEZEpyGf4xfKpaVydrCjEkkNI.jpg,[16],['Animation'],['English'],[],[],[]
4230,95742,tt1674131,An African Election,0,2011-11-25,0,89.0,en,An African Election,8.0,4,/lV42XNuRBtPSRNDbfq8lEtzrxll.jpg,"[36, 99]","['History', 'Documentary']","['', 'English']",[],[],[]
4231,80589,tt2039359,Jingle All the Way,0,2011-11-25,0,22.0,en,Jingle All the Way,8.0,1,/x4kgOZ3OAhwORbYhJRHlY3iy1rC.jpg,[16],['Animation'],['English'],[],[],[]
4232,120055,tt2008491,Trading Christmas,0,2011-11-26,0,87.0,en,Trading Christmas,6.7,19,/zztLM4Z8W5dItS9vuO2BmMr3Ub0.jpg,"[10770, 10751]","['TV Movie', 'Family']",['English'],"[3958, 63982]","['Front Street Pictures', 'Trade Street Productions']","['CA', '']"
4233,400330,tt1608338,A Heaven for Queers,0,2011-11-26,0,103.0,en,A Heaven for Queers,5.0,3,/f05lkizl1GuI6qrSxFTaDgrfTKg.jpg,[],[],[],[],[],[]
4234,80201,tt1743375,Storm War,0,2011-11-26,0,82.0,en,Storm War,5.5,19,/4QoTunpuRfTZo9pvMAJzQAhgU2X.jpg,[878],['Science Fiction'],['English'],[10345],['Active Entertainment'],['US']
4235,141867,tt6099542,Power Rangers Samurai: Clash of the Red Rangers - The Movie,0,2011-11-26,0,46.0,en,Power Rangers Samurai: Clash of the Red Rangers - The Movie,7.0,15,/vcqjjym4UdFythqTdR7X9AO3FZx.jpg,"[28, 35, 878]","['Action', 'Comedy', 'Science Fiction']",['English'],"[11305, 11306, 5822]","['Saban Brands', 'Power Rangers Productions', 'Toei Company, Ltd.']","['', '', 'JP']"
4236,243599,tt1678037,A Holiday Heist,0,2011-11-27,0,0.0,en,A Holiday Heist,2.3,3,/xyFRSEpdyjpaUIoO6L6iTyKRqHe.jpg,"[35, 10749]","['Comedy', 'Romance']",[],[],[],[]
4237,129790,tt2117984,The Death and Return of Superman,10,2011-11-27,0,17.0,en,The Death and Return of Superman,7.1,21,,[35],['Comedy'],['English'],[],[],[]
4238,81330,tt1967688,Desperately Seeking Santa,0,2011-11-27,0,86.0,en,Desperately Seeking Santa,6.2,35,/8TEdwCxgtPUq3VLvvjmaGlwaHL6.jpg,"[10749, 10770]","['Romance', 'TV Movie']",['English'],[6438],['Muse Entertainment'],['CA']
4239,145186,tt2072025,12 Wishes of Christmas,0,2011-11-27,0,87.0,en,12 Wishes of Christmas,5.8,25,/xeNx3n41hy4hlQICzegF72jPuQv.jpg,"[35, 14, 10770]","['Comedy', 'Fantasy', 'TV Movie']",['English'],"[13912, 11860]","['ARO Entertainment', 'Barnholtz Entertainment']","['', '']"
4240,88508,tt1942922,Have a Little Faith,11000000,2011-11-27,0,95.0,en,Have a Little Faith,5.9,8,/hO6Po8laOHB19qtnPsz9BaMBFp8.jpg,"[18, 10770]","['Drama', 'TV Movie']",['English'],[9027],['Hallmark Hall of Fame Productions'],['US']
4241,80121,tt2275519,Arabia 3D,0,2011-11-28,0,46.0,en,Arabia 3D,6.9,8,/poUOY8BfLw2M7aMaOenCAdRX343.jpg,[99],['Documentary'],"['English', 'Italiano']",[3447],['IMAX'],['CA']
4242,89432,tt2120743,Casuals,0,2011-11-28,0,75.0,en,Casuals,5.9,5,,[99],['Documentary'],['English'],[],[],[]
4243,82099,tt1807892,A Holiday Engagement,0,2011-11-28,0,92.0,en,A Holiday Engagement,6.2,69,/AvLCJSkH5rET9U92khCKq7O9Pys.jpg,"[10770, 35, 10749]","['TV Movie', 'Comedy', 'Romance']",['English'],"[92952, 5225]","['Tim Johnson Productions', 'Johnson Production Group']","['', 'CA']"
4244,83242,tt1942887,Innocent,0,2011-11-29,0,90.0,en,Innocent,6.0,4,/ooYsn8JyANvrn9wYgFz21ssSQvh.jpg,"[18, 9648]","['Drama', 'Mystery']",['English'],[10830],['Mike Robe Productions'],['']
4245,79931,tt2122272,Adele: Live at the Royal Albert Hall,0,2011-11-27,0,99.0,en,Adele: Live at the Royal Albert Hall,7.4,36,/rKHVEjAJ9DG7dNN5VEahTdExzgv.jpg,[10402],['Music'],['English'],"[4375, 98719, 10691]","['Sony Music Entertainmant', 'XL Recordings', 'Columbia Records']","['US', '', 'US']"
4246,80242,tt2087951,Stone Cold Steve Austin: The Bottom Line on the Most Popular Superstar of All Time,0,2011-11-29,0,151.0,en,Stone Cold Steve Austin: The Bottom Line on the Most Popular Superstar of All Time,8.5,10,/j4FmdmGJvRUatOnKZAh5WuUNC5O.jpg,[99],['Documentary'],['English'],"[13651, 7588]","['WWE Home Video', 'World Wrestling Entertainment (WWE)']","['US', 'US']"
4247,254966,,Orphaned Land: The Road to OR-Shalem,0,2011-11-29,0,90.0,en,Orphaned Land: The Road to OR-Shalem,5.3,2,,[10402],['Music'],[],[],[],[]
4248,83092,tt2112873,Live At Roseland - Elements of 4,0,2011-11-29,0,150.0,en,Beyoncé: Live At Roseland - Elements of 4,8.8,12,/9FQFdYbhJ0eyBbYHmQWN1w0vXzE.jpg,[10402],['Music'],['English'],[10691],['Columbia Records'],['US']
4249,187799,tt1742682,The Colombian Connection,0,2011-11-30,0,99.0,en,The Colombian Connection,4.0,2,/tDa6F5Q2Gc7cquefEQmINt0rOWR.jpg,"[28, 80, 9648]","['Action', 'Crime', 'Mystery']","['Deutsch', 'English']","[60638, 60639]","['Dragon Eye Films', 'Cayo Largo Productions']","['', '']"
4250,67723,tt1535606,Universal Squadrons,3000000,2011-11-30,0,90.0,en,Universal Squadrons,4.1,5,/7330DeVOBHadzJuiupBylEhp5TF.jpg,"[28, 53]","['Action', 'Thriller']",['English'],[46117],['dreamFly Productions'],['']
4251,95807,tt1942951,Ricochet,0,2011-11-30,0,91.0,en,Ricochet,3.8,3,/cruzP5KncvkeV4FxACaCKTg7eD8.jpg,"[9648, 53, 18, 80]","['Mystery', 'Thriller', 'Drama', 'Crime']",['English'],"[48782, 63939, 678]","['Head First Productions', 'Howard Braunstein Films', 'Turner Network Television']","['', '', 'US']"
4252,57503,tt1067062,The Ascension,0,2011-11-30,0,93.0,en,The Ascension,8.0,1,/yK6TDxQ52Gddwt5DbOU6AEzwSSi.jpg,"[18, 27]","['Drama', 'Horror']",['English'],[],[],[]
4253,113328,,Never Sumer - Shred Em All,0,2011-11-30,0,0.0,en,Never Sumer - Shred Em All,4.0,2,,[99],['Documentary'],[],[],[],[]
4254,137270,tt2150307,Jake and Amir: Fired,0,2011-12-01,0,45.0,en,Jake and Amir: Fired,9.0,2,/t0CfP2trNBdtAjY4muReYQchiMb.jpg,[35],['Comedy'],['English'],[],[],[]
4255,81228,tt3336950,From the Inside Out,0,2011-12-01,0,37.0,en,From the Inside Out,7.5,2,/nRWb3VwLbRoHYK6BuNy08KywUas.jpg,[99],['Documentary'],['English'],[81329],['Anthill Films'],['CA']
4256,128544,tt2484520,Running Inside Out,0,2011-12-01,0,85.0,en,Running Inside Out,6.0,1,,[],[],['English'],[],[],[]
4257,86971,tt1808304,Miami Magma,0,2011-12-01,0,87.0,en,Miami Magma,5.8,23,/yNS4jfRXeDjHxcijXmdaU97OBQp.jpg,"[10770, 28, 878]","['TV Movie', 'Action', 'Science Fiction']",['English'],[10346],['Bullet Films'],['']
4258,207517,tt1799537,God Don't Make the Laws,0,2011-12-01,0,100.0,en,God Don't Make the Laws,3.8,2,/oYmPZVoQuzfzlGHDZcJ3vra6hWh.jpg,[18],['Drama'],"['English', 'Deutsch']",[],[],[]
4259,71950,tt2084872,Lavell Crawford: Can a Brother Get Some Love?,0,2011-12-01,0,90.0,en,Lavell Crawford: Can a Brother Get Some Love?,6.6,6,/chZizAIOZYuME9E4rnrzBRHOFXI.jpg,[35],['Comedy'],[],[],[],[]
4260,504421,,"Hiroshima, the next day",0,2011-12-01,0,,en,"Hiroshima, the next day",8.0,1,/fDiXqUU2J59fZP7XKUJchqn74yz.jpg,[99],['Documentary'],['English'],[],[],[]
4261,118397,tt1748051,Identical,2000000,2011-12-01,0,90.0,en,Identical,4.3,4,,[53],['Thriller'],['English'],[],[],[]
4262,565299,tt2244386,Fireplace for Your Home: Birchwood Edition,0,2011-12-01,0,60.0,en,Fireplace for Your Home: Birchwood Edition,8.5,2,/wJ5NVHrFnzWy2tAMpd8oClL0NWO.jpg,[99],['Documentary'],[],[],[],[]
4263,101632,,Super Speeders 6 - Flat Out,0,2011-12-01,0,126.0,en,Super Speeders 6 - Flat Out,7.0,1,,[],[],[],[],[],[]
4264,79443,tt2062677,The Smurfs: A Christmas Carol,0,2011-11-26,0,22.0,en,The Smurfs: A Christmas Carol,6.1,60,/s1TNISTnbp6KG3PyIQTmzxVNpIl.jpg,"[35, 10751, 16, 14]","['Comedy', 'Family', 'Animation', 'Fantasy']","['English', 'Español', 'Pусский', 'Français']",[],[],[]
4265,79007,tt1811319,My Dog's Christmas Miracle,2000000,2011-08-10,0,91.0,en,My Dog's Christmas Miracle,5.0,2,/hdSrMWkHjCzwfUNr8tmbdaJcmmf.jpg,"[35, 10751]","['Comedy', 'Family']",['English'],[],[],[]
4266,80170,tt2128408,A Russell Peters Christmas Special,0,2011-12-01,0,60.0,en,A Russell Peters Christmas Special,4.2,6,/xRMjVQtQsXB0QgDLyAzkcllb9af.jpg,"[14, 18, 878, 10751]","['Fantasy', 'Drama', 'Science Fiction', 'Family']",[],[],[],[]
4267,65767,,The Art of the Precision Rifle,0,2011-12-01,0,593.0,en,The Art of the Precision Rifle,10.0,1,,[],[],[],[],[],[]
4268,116532,tt1920860,Bloody Mary,0,2011-12-01,0,82.0,en,Bloody Mary,2.2,6,/6dVbv92L3J9XQTKW4NIk2zbi2Hi.jpg,[27],['Horror'],['English'],[],[],[]
4269,88612,tt2117839,Caitlin Plays Herself,0,2011-12-02,0,69.0,en,Caitlin Plays Herself,4.3,3,/nyZadN2YvNZILfI7biXzfInk3vh.jpg,[18],['Drama'],[],[],[],[]
4270,80041,tt1385633,The Runway,0,2010-07-10,0,101.0,en,The Runway,5.3,3,/pqhlTz5l8HKozzWMqotb47LAZjz.jpg,"[18, 35]","['Drama', 'Comedy']",['English'],[5353],['Fastnet Films'],['IE']
4271,79699,tt1341340,A Warrior's Heart,2500000,2011-12-02,0,86.0,en,A Warrior's Heart,5.4,41,/l2FSteSKIQojddqJBCMFIG3WdtC.jpg,"[28, 18, 10751]","['Action', 'Drama', 'Family']",['English'],"[8189, 8190]","['California Pictures', 'Family Productions']","['', '']"
4272,81976,tt2708794,Alone in the Wilderness Part II,0,2011-12-02,0,60.0,en,Alone in the Wilderness Part II,7.7,10,/rN7iRwUCpEtceto5qI1BPl1ab8f.jpg,"[99, 36]","['Documentary', 'History']",['English'],[75714],['Bob Swerer Productions'],['']
4273,79536,tt2166163,Take That: Progress Live,0,2011-11-20,0,137.0,en,Take That: Progress Live,7.1,5,/7Ikd4jdFwtqQ98qT9dvW59VaAdp.jpg,[10402],['Music'],['English'],[6384],['Universal Home Entertainment'],['']
4274,76025,tt1723811,Shame,6500000,2011-10-02,19123767,102.0,en,Shame,7.0,1973,/cAWLz9kFv4xc6IsEXTj2DrcqD55.jpg,[18],['Drama'],['English'],"[2395, 7217, 9987, 2514, 6705, 2452]","['HanWay Films', 'See-Saw Films', 'Lipsync Productions', 'Alliance Films', 'Film4 Productions', 'UK Film Council']","['GB', 'GB', 'GB', 'CA', 'GB', 'GB']"
4275,64586,tt1588398,Sleeping Beauty,10000000,2011-06-10,0,102.0,en,Sleeping Beauty,5.3,366,/5e1tYruM9YNZTA06J6DaTtiXQ1O.jpg,"[18, 10749]","['Drama', 'Romance']",['English'],"[14430, 7584, 47178, 10951, 82491, 14604, 82492]","['Fulcrum Media Finance', 'Screen Australia', 'Magic Films', 'Screen NSW', 'Deluxe Australia', 'Spectrum Films', 'Big Ears Productions']","['', 'AU', '', 'AU', '', '', '']"
4276,75576,tt1523939,Answers to Nothing,0,2011-12-02,0,124.0,en,Answers to Nothing,3.9,8,,"[18, 53, 9648]","['Drama', 'Thriller', 'Mystery']",[],[],[],[]
4277,81440,tt1828976,"Good Luck Charlie, It's Christmas!",0,2011-12-04,0,85.0,en,"Good Luck Charlie, It's Christmas!",6.4,261,/43nBGsOSRPolK5UdUyC52sNJY5W.jpg,"[10770, 35, 10751]","['TV Movie', 'Comedy', 'Family']","['English', 'Pусский']","[42053, 3213]","['Salty Pictures', 'Disney Channel']","['', 'US']"
4278,565661,tt2125367,"The Universe, UFO: The Real Deal",0,2011-12-03,0,45.0,en,"The Universe, UFO: The Real Deal",6.0,2,/ee1bMUe4qMpbSvmhXcLjsuiPvqx.jpg,"[99, 36]","['Documentary', 'History']",[],[4192],['Flight 33 Productions'],['US']
4279,238959,tt2155259,Bob Ross: The Happy Painter,0,2011-12-03,0,64.0,en,Bob Ross: The Happy Painter,7.3,4,/yhV6rSv8Ry80lyDL8sjZpu8hzph.jpg,[99],['Documentary'],['English'],"[10622, 26277, 103609]","['Public Broadcasting Service', 'American Public Television (APT)', 'Blue Ridge PBS']","['US', '', '']"
4280,79113,tt1083448,A Princess for Christmas,0,2011-12-03,0,89.0,en,A Princess for Christmas,6.8,250,/8B0GaAebFRWek6tGSqWAeyJOIp6.jpg,"[35, 10751, 10770, 10749]","['Comedy', 'Family', 'TV Movie', 'Romance']",['English'],"[2090, 8624, 127742]","['Motion Picture Corporation of America', 'Mediapro Studios', 'Riviera Films']","['US', '', 'US']"
4281,307732,tt2011110,Mad Max Renegade,0,2011-12-03,0,9.0,en,Mad Max Renegade,7.8,9,,"[28, 12, 878, 53]","['Action', 'Adventure', 'Science Fiction', 'Thriller']",['English'],[],[],[]
4282,333930,tt2123282,Naughty Reunion,0,2011-12-03,0,83.0,en,Naughty Reunion,5.0,1,/pgna8itFa7bzf8ZAb9ig1kHhGIa.jpg,[],[],['English'],[],[],[]
4283,81378,tt2129950,Carlos Mencia: New Territory,0,2011-12-04,0,60.0,en,Carlos Mencia: New Territory,8.3,2,/r2pet3V5RseV9AGwCWgk3EeoOCu.jpg,[35],['Comedy'],[],[],[],[]
4284,128693,tt2140535,The Girl with the Tramp Stamp Tattoo,0,2011-12-04,0,2.0,en,The Girl with the Tramp Stamp Tattoo,2.5,2,/2o9eQr73HlLfo80tSYBiRK0k7dF.jpg,[35],['Comedy'],['English'],[],[],[]
4285,135682,tt2094146,The Heart of Christmas,0,2011-12-04,0,86.0,en,The Heart of Christmas,6.3,9,/3YAkngzuCaUozQTRrqrnCl6Vj7g.jpg,"[18, 10751, 10770]","['Drama', 'Family', 'TV Movie']","['English', 'Pусский']",[],[],[]
4286,88096,tt2069885,Prep & Landing: Naughty vs. Nice,0,2011-12-05,0,22.0,en,Prep & Landing: Naughty vs. Nice,6.6,33,/ly2iDm79ETG9JoE10I7K3wNS18s.jpg,"[16, 35, 10751]","['Animation', 'Comedy', 'Family']",['Deutsch'],[],[],[]
4287,80039,tt1521758,Determinism,0,2011-12-05,0,0.0,en,Determinism,6.0,2,,"[80, 18]","['Crime', 'Drama']",['English'],[],[],[]
4288,474075,,Ultra Modern,0,2011-12-05,0,1.0,en,Ultra Modern,3.0,1,/ewK7fsKvABUJQ1ZaG3iNPq1kCPj.jpg,[10749],['Romance'],[],[],[],[]
