tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year
tt6354904,The Gift,The Gift,2016,56.0,Documentary,6.2,6,63,2015-08-07,The Gift,5000000,43787265,58978477,2015
tt8474974,The Gift,The Gift,2018,118.0,Drama,8.0,34,63,2015-08-07,The Gift,5000000,43787265,58978477,2015
tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",7.3,145281,2,2012-11-21,Rise of the Guardians,145000000,103412758,306900902,2012
tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720,75,2012-06-08,Prometheus,125000000,126477084,402448265,2012
tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,84.0,"Comedy,Romance",5.8,5461,26,2010-05-01,My Girlfriend's Boyfriend,1400000,0,0,2010
tt1448755,Killer Elite,Killer Elite,2011,116.0,"Action,Crime,Thriller",6.5,117711,38,2011-09-23,Killer Elite,70000000,25124986,65409046,2011
tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",7.2,19605,39,2011-07-15,Winnie the Pooh,30000000,26692846,50145607,2011
tt1453405,Monsters University,Monsters University,2013,104.0,"Adventure,Animation,Comedy",7.3,291887,53,2013-06-21,Monsters University,200000000,268488329,743588329,2013
tt1454029,The Help,The Help,2011,146.0,Drama,8.1,392699,63,2011-08-10,The Help,25000000,169705587,213120004,2011
tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",7.7,710018,16,2013-10-04,Gravity,110000000,274092705,693698673,2013
tt1455256,The Wall,The Wall,2010,78.0,Documentary,9.2,8,29,2017-05-12,The Wall,3000000,1803064,4495262,2017
tt4218696,The Wall,The Wall,2017,88.0,"Action,Drama,Thriller",6.2,20391,29,2017-05-12,The Wall,3000000,1803064,4495262,2017
tt6060874,The Wall,The Wall,2016,73.0,Drama,6.7,12,29,2017-05-12,The Wall,3000000,1803064,4495262,2017
tt1457767,The Conjuring,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",7.5,397233,93,2013-07-19,The Conjuring,20000000,137400141,318000141,2013
tt1458169,Kidnap,Kidnap,2017,95.0,"Crime,Drama,Thriller",5.9,28898,69,2017-08-04,Kidnap,21000000,30718107,34836080,2017
tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama",7.4,168066,49,2010-11-19,The Next Three Days,30000000,21148651,67255916,2010
tt1458730,The Gentle Art of Making Friends,Brooklyn,2010,80.0,"Comedy,Crime",7.3,28,79,2015-11-04,Brooklyn,11000000,38322743,62076141,2015
tt2381111,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",7.5,117021,79,2015-11-04,Brooklyn,11000000,38322743,62076141,2015
tt3184798,Brooklyn,Brooklyn,2014,83.0,"Drama,Music,Musical",6.4,51,79,2015-11-04,Brooklyn,11000000,38322743,62076141,2015
tt1460798,Henry & Me,Henry & Me,2014,67.0,"Animation,Family",6.2,132,91,2014-08-18,Henry & Me,5000000,0,0,2014
tt1462041,Dream House,Dream House,2011,84.0,"Drama,Mystery,Thriller",6.0,59714,80,2011-09-30,Dream House,50000000,21302340,41642166,2011
tt1462054,Letters to God,Letters to God,2010,110.0,"Drama,Family",6.3,4443,25,2010-04-09,Letters to God,3000000,2848587,3237452,2010
tt1462758,Buried,Buried,2010,95.0,"Drama,Mystery,Thriller",7.0,139426,2,2010-09-24,Buried,1987650,1044143,21270290,2010
tt4540326,Buried,Buried,2011,95.0,Thriller,6.0,5,2,2010-09-24,Buried,1987650,1044143,21270290,2010
tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",6.6,42770,36,2012-08-15,The Odd Life of Timothy Green,40000000,51853450,55249159,2012
tt1462900,The Grandmaster,Yi dai zong shi,2013,130.0,"Action,Biography,Drama",6.6,28781,53,2013-08-23,Yi dai zong shi,38600000,6594959,57987299,2013
tt1464174,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",4.4,23520,1,2011-02-18,"Big Mommas: Like Father, Like Son",32000000,37915414,82332450,2011
tt1464580,Stake Land,Stake Land,2010,98.0,"Drama,Horror,Sci-Fi",6.5,38749,47,2011-04-22,Stake Land,4000000,33245,679482,2011
tt1465490,Joy,Joy,2010,75.0,Drama,6.1,233,88,2015-12-25,Joy,60000000,56451232,101134059,2015
tt2446980,Joy,Joy,2015,124.0,Drama,6.6,118086,88,2015-12-25,Joy,60000000,56451232,101134059,2015
tt6180144,Joy,Joy,2016,80.0,Drama,7.1,34,88,2015-12-25,Joy,60000000,56451232,101134059,2015
tt8917752,Joy,Joy,2018,99.0,Drama,6.5,430,88,2015-12-25,Joy,60000000,56451232,101134059,2015
tt1469304,Baywatch,Baywatch,2017,116.0,"Action,Comedy,Crime",5.6,137528,86,2017-05-25,Baywatch,60000000,58060186,175863783,2017
tt1470020,Redemption Road,Redemption Road,2010,95.0,Drama,5.8,479,64,2011-08-26,Redemption Road,2300000,29384,29384,2011
tt1470023,MacGruber,MacGruber,2010,90.0,"Action,Comedy,Romance",5.5,39782,42,2010-05-21,MacGruber,10000000,8525600,8629895,2010
tt1470827,Monsters,Monsters,2010,94.0,"Drama,Sci-Fi,Thriller",6.4,84332,50,2010-10-29,Monsters,500000,237301,5639730,2010
tt1472584,Max Steel,Max Steel,2016,92.0,"Action,Adventure,Family",4.6,16788,68,2016-10-14,Max Steel,10000000,3818664,4563080,2016
tt1477076,Saw 3D: The Final Chapter,Saw 3D,2010,90.0,"Crime,Horror,Mystery",5.6,83532,79,2010-10-29,Saw 3D,17000000,45710178,133735284,2010
tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",7.1,263328,36,2018-12-21,Aquaman,160000000,335061807,1146894640,2018
tt1477837,Cedar Rapids,Cedar Rapids,2011,87.0,Comedy,6.3,34759,51,2011-02-11,Cedar Rapids,10000000,6861102,7862131,2011
tt1478338,Bridesmaids,Bridesmaids,2011,125.0,"Comedy,Romance",6.8,249501,85,2011-05-13,Bridesmaids,32500000,169211718,289632023,2011
tt1478964,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868,7,2011-07-29,Attack the Block,13000000,1024175,6459183,2011
tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family",6.2,252,59,2017-03-03,Logan,127000000,226277068,615461394,2017
tt3315342,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",8.1,560270,59,2017-03-03,Logan,127000000,226277068,615461394,2017
tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",7.0,453966,93,2013-04-19,Oblivion,120000000,89107235,287916633,2013
tt1876409,Oblivion,Oblivion,2011,116.0,Thriller,8.0,8,93,2013-04-19,Oblivion,120000000,89107235,287916633,2013
tt1484522,8: The Mormon Proposition,8: The Mormon Proposition,2010,80.0,Documentary,7.0,1190,38,2010-06-18,8: The Mormon Proposition,2500000,100280,100280,2010
tt1485796,The Greatest Showman,The Greatest Showman,2017,105.0,"Biography,Drama,Musical",7.6,199663,25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,2017
tt1486185,Red Riding Hood,Red Riding Hood,2011,100.0,"Fantasy,Horror,Mystery",5.5,102369,55,2011-03-11,Red Riding Hood,42000000,37662162,91678442,2011
tt1486192,The Raven,The Raven,2012,110.0,"Crime,Mystery,Thriller",6.4,79578,45,2012-04-27,The Raven,26000000,16008272,30601801,2012
tt1486193,5 Days of War,5 Days of War,2011,113.0,"Action,Drama,War",5.6,13089,47,2011-08-19,5 Days of War,12000000,17479,87793,2011
tt1487931,Khumba,Khumba,2013,85.0,"Adventure,Animation,Family",5.7,4984,54,2013-12-06,Khumba,15000000,0,20898221,2013
tt1488181,Zambezia,Zambezia,2012,83.0,"Adventure,Animation,Comedy",5.8,6010,8,2012-12-31,Zambezia,20000000,0,34454336,2012
tt1488555,The Change-Up,The Change-Up,2011,112.0,"Comedy,Fantasy",6.3,155374,72,2011-08-05,The Change-Up,52000000,37243418,75997067,2011
tt1488602,The Forest,The Forest,2011,98.0,"Horror,Thriller",3.5,135,92,2016-01-08,The Forest,10000000,26594261,40749230,2016
tt3387542,The Forest,The Forest,2016,93.0,"Horror,Mystery,Thriller",4.8,36423,92,2016-01-08,The Forest,10000000,26594261,40749230,2016
tt4982356,The Forest,The Forest,2016,109.0,"Drama,Fantasy,Horror",6.5,222,92,2016-01-08,The Forest,10000000,26594261,40749230,2016
tt1489889,Central Intelligence,Central Intelligence,2016,107.0,"Action,Comedy,Crime",6.3,138872,91,2016-06-17,Central Intelligence,50000000,127440871,217194805,2016
tt1490017,The Lego Movie,The Lego Movie,2014,100.0,"Action,Adventure,Animation",7.8,304179,44,2014-02-07,The Lego Movie,60000000,257784718,457729388,2014
tt1491044,The Iceman,The Iceman,2012,106.0,"Biography,Crime,Drama",6.9,65571,81,2013-05-03,The Iceman,10000000,1930282,3623609,2013
tt1492841,Foreign Letters,Foreign Letters,2012,99.0,"Comedy,Drama",6.9,180,33,2012-03-31,Foreign Letters,40000,0,0,2012
tt1496422,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",5.8,33940,37,2012-10-05,The Paperboy,12500000,677200,4027663,2012
tt1498569,Restless,Restless,2011,91.0,"Drama,Romance",6.8,16736,25,2011-09-16,Restless,8000000,163753,2772511,2011
tt2246955,Contrition,Restless,2012,90.0,"Drama,Thriller",3.0,65,25,2011-09-16,Restless,8000000,163753,2772511,2011
tt8136112,Restless,Restless,2018,53.0,Drama,8.4,5,25,2011-09-16,Restless,8000000,163753,2772511,2011
tt1499658,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",6.9,398695,34,2011-07-08,Horrible Bosses,35000000,117538559,212417601,2011
tt1502404,Drive Angry,Drive Angry,2011,104.0,"Action,Fantasy,Thriller",5.4,90203,91,2011-02-25,Drive Angry,50000000,10721033,41042583,2011
tt1502407,Halloween,Halloween,2018,106.0,"Horror,Thriller",6.6,88395,36,2018-10-19,Halloween,10000000,159342015,254900667,2018
tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"Action,Adventure,Drama",4.3,140148,98,2015-08-07,Fantastic Four,120000000,56117548,167849187,2015
tt1506999,Haywire,Haywire,2011,93.0,"Action,Drama,Thriller",5.8,78681,83,2012-01-20,Haywire,23000000,18942396,36374700,2012
tt1507261,Cargo,Cargo,2011,85.0,Drama,5.2,454,73,2011-10-21,Cargo,4200000,0,313230,2011
tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339,73,2011-10-21,Cargo,4200000,0,313230,2011
tt5207838,Cargo,Cargo,2017,112.0,Drama,7.9,33,73,2011-10-21,Cargo,4200000,0,313230,2011
tt5492502,Cargo,Cargo,2017,91.0,Drama,6.4,309,73,2011-10-21,Cargo,4200000,0,313230,2011
tt1508675,Le Havre,Le Havre,2011,93.0,"Comedy,Drama",7.2,18490,29,2011-10-21,Le Havre,5500000,611709,13480196,2011
tt1509767,The Three Musketeers,The Three Musketeers,2011,110.0,"Action,Adventure,Romance",5.8,98408,77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,2011
tt1509803,Griff the Invisible,Griff the Invisible,2010,90.0,"Comedy,Drama,Romance",6.1,4478,81,2011-08-19,Griff the Invisible,2900000,20778,25935,2011
tt1512235,Super,Super,2010,96.0,"Action,Comedy,Drama",6.8,70604,34,2011-04-01,Super,2500000,327716,593933,2011
tt1807022,Super,Super,2010,140.0,Drama,8.1,1869,34,2011-04-01,Super,2500000,327716,593933,2011
tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",7.5,394189,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443,2011
tt1517177,3,3,2010,119.0,"Comedy,Drama,Romance",6.7,4722,85,2011-09-16,3,7200000,59774,295492,2011
tt2123129,3,3,2012,145.0,"Drama,Mystery,Romance",7.2,3471,85,2011-09-16,3,7200000,59774,295492,2011
tt2379653,3,3,2012,115.0,"Comedy,Drama",6.1,101,85,2011-09-16,3,7200000,59774,295492,2011
tt5618160,3,3,2018,80.0,"Horror,Mystery,Thriller",3.9,166,85,2011-09-16,3,7200000,59774,295492,2011
tt1517260,The Host,The Host,2013,125.0,"Action,Adventure,Drama",5.9,105633,68,2013-03-29,The Host,50000000,26623701,64477051,2013
tt5537146,The Host,The Host,2015,60.0,Documentary,6.4,8,68,2013-03-29,The Host,50000000,26623701,64477051,2013
tt1518812,Meek's Cutoff,Meek's Cutoff,2010,104.0,"Drama,Western",6.6,10439,40,2011-04-08,Meek's Cutoff,2000000,977772,1869928,2011
tt1519461,Area 51,Area 51,2015,91.0,"Horror,Sci-Fi,Thriller",4.2,11537,81,2015-05-15,Area 51,5000000,7556,7556,2015
tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller",6.9,37932,90,2011-10-28,Anonymous,27500000,4463292,15815509,2011
tt1524137,Contraband,Contraband,2012,109.0,"Action,Crime,Drama",6.5,111709,85,2012-01-13,Contraband,25000000,66528000,98406855,2012
tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",5.0,14822,3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,2015
tt1524930,Vacation,Vacation,2015,99.0,"Adventure,Comedy",6.1,87582,28,2015-07-29,Vacation,31000000,58884188,102306500,2015
tt1525366,Grabbers,Grabbers,2012,94.0,"Comedy,Horror,Sci-Fi",6.3,15727,38,2013-07-19,Grabbers,5300000,0,440821,2013
tt1527186,Melancholia,Melancholia,2011,135.0,"Drama,Sci-Fi",7.2,153434,62,2011-11-11,Melancholia,9400000,3030848,21817298,2011
tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",6.0,150858,16,2014-12-12,Exodus: Gods and Kings,140000000,65014513,268314513,2014
tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,6.9,364,31,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000,6096582,16515203,2010
tt1529572,Trust,Trust,2010,106.0,"Crime,Drama,Thriller",6.9,39422,43,2011-04-01,Trust,4000000,120016,120016,2011
tt5541186,Trust,Trust,2018,92.0,Drama,7.3,10,43,2011-04-01,Trust,4000000,120016,120016,2011
tt8779022,Trust,Trust,2018,100.0,"Crime,Drama",6.4,30,43,2011-04-01,Trust,4000000,120016,120016,2011
tt1531663,Everything Must Go,Everything Must Go,2010,97.0,"Comedy,Drama",6.4,45799,50,2011-05-13,Everything Must Go,5000000,2712131,2821010,2011
tt1532503,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance",7.2,83770,57,2011-06-03,Beginners,3200000,5790894,14314407,2011
tt1532958,Battle of the Year,Battle of the Year,2013,110.0,"Drama,Music",5.1,8769,51,2013-09-20,Battle of the Year,20000000,8888355,16723377,2013
tt1534085,Beyond the Black Rainbow,Beyond the Black Rainbow,2010,110.0,"Horror,Sci-Fi,Thriller",6.0,10765,100,2012-05-18,Beyond the Black Rainbow,1100000,56491,56491,2012
tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572,92,2013-08-09,Elysium,120000000,93050117,286192091,2013
tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",7.8,387402,92,2013-10-11,Captain Phillips,55000000,107136417,220648184,2013
tt1535438,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance",6.3,38667,75,2012-08-08,Hope Springs,30000000,63536011,133085295,2012
tt1535612,The Son of No One,The Son of No One,2011,90.0,"Action,Crime,Drama",5.1,15743,51,2011-11-04,The Son of No One,15000000,30680,1148578,2011
tt1535616,The Divide,The Divide,2011,112.0,"Drama,Horror,Sci-Fi",5.8,33603,53,2012-01-13,The Divide,3000000,18000,156362,2012
tt2254110,The Divide,The Divide,2015,78.0,Documentary,6.7,163,53,2012-01-13,The Divide,3000000,18000,156362,2012
tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror,5.7,93122,65,2010-10-20,Paranormal Activity 2,3000000,84752907,177512032,2010
tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",5.9,121936,26,2013-08-21,The Mortal Instruments: City of Bones,60000000,31165421,75965567,2013
tt1540011,Blair Witch,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",5.0,36867,1,2016-09-16,Blair Witch,10000000,20777061,38985577,2016
tt1540133,The Guard,The Guard,2011,96.0,"Comedy,Crime,Thriller",7.3,75183,54,2011-07-29,The Guard,6000000,5359774,21197454,2011
tt1541995,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,2011,104.0,"Drama,History",6.1,3429,70,2011-07-15,Snow Flower and the Secret Fan,6000000,1348205,11348205,2011
tt1542344,127 Hours,127 Hours,2010,94.0,"Adventure,Biography,Drama",7.6,323949,6,2010-11-05,127 Hours,18000000,18335230,60217171,2010
tt1544600,The Grace Card,The Grace Card,2010,101.0,Drama,6.6,2488,18,2011-02-25,The Grace Card,200000,2430735,2430735,2011
tt1545106,Vamps,Vamps,2012,92.0,"Comedy,Horror,Romance",5.2,8838,79,2012-11-02,Vamps,16000000,3361,94812,2012
tt1719676,Vamps,Vamps,2010,89.0,"Comedy,Horror,Thriller",4.5,13,79,2012-11-02,Vamps,16000000,3361,94812,2012
tt1547090,Without Men,Without Men,2011,87.0,Comedy,3.3,1576,14,2011-12-31,Without Men,4700000,0,0,2011
tt1547234,Premium Rush,Premium Rush,2012,91.0,"Action,Crime,Thriller",6.5,105279,10,2012-08-24,Premium Rush,35000000,20275446,31393201,2012
tt1549572,Another Earth,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",7.0,85839,48,2011-07-22,Another Earth,175000,1321194,2102779,2011
tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",6.4,126623,74,2013-01-18,The Last Stand,30000000,12050299,48330757,2013
tt1554091,A Better Life,A Better Life,2011,98.0,"Drama,Romance",7.2,14602,84,2011-06-24,A Better Life,10000000,1759252,1884251,2011
tt1554921,Born of War,Born of War,2014,109.0,"Action,Drama,Thriller",4.4,333,92,2015-01-27,Born of War,5000000,0,0,2015
tt1555064,Country Strong,Country Strong,2010,117.0,"Drama,Music",6.3,16296,71,2010-12-22,Country Strong,15000000,20218921,20601987,2010
tt1555069,Mary Queen of Scots,Mary Queen of Scots,2013,119.0,"Biography,Drama,History",5.5,753,60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018
tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",6.3,23866,60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,2018
tt1559547,Beautiful Creatures,Beautiful Creatures,2013,124.0,"Drama,Fantasy,Romance",6.2,79764,85,2013-02-14,Beautiful Creatures,50000000,19452138,60282876,2013
tt1560747,The Master,The Master,2012,138.0,Drama,7.1,131365,87,2012-09-14,The Master,37500000,16247159,50647416,2012
tt4273106,The Master,The Master,2014,86.0,"Action,History",4.8,54,87,2012-09-14,The Master,37500000,16247159,50647416,2012
tt1560957,I Want Your Money,I Want Your Money,2010,92.0,Documentary,5.1,1244,14,2010-10-15,I Want Your Money,400000,433588,433588,2010
tt1560985,The Devil Inside,The Devil Inside,2012,83.0,Horror,4.2,33522,12,2012-01-06,The Devil Inside,1000000,53262945,101759490,2012
tt1562568,Higher Ground,Higher Ground,2011,109.0,Drama,6.3,2869,25,2011-08-23,Higher Ground,1800000,841056,842693,2011
tt1562847,Amigo,Amigo,2010,124.0,"Drama,War",5.9,514,94,2011-08-19,Amigo,1500000,184705,184705,2011
tt1563738,One Day,One Day,2011,107.0,"Drama,Romance",7.0,128094,84,2011-08-19,One Day,15000000,13843771,59168692,2011
tt6168298,One Day,One Day,2016,135.0,"Drama,Romance",7.8,1454,84,2011-08-19,One Day,15000000,13843771,59168692,2011
tt6214734,One Day,One Day,2017,118.0,"Drama,Fantasy",6.6,269,84,2011-08-19,One Day,15000000,13843771,59168692,2011
tt1563742,Overboard,Overboard,2018,112.0,"Comedy,Romance",5.9,25607,61,2018-05-04,Overboard,12000000,50316123,85369830,2018
tt1564349,Dolphin Tale,Dolphin Tale,2011,113.0,"Drama,Family",6.9,20746,93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,2011
tt1564585,Skyline,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710,99,2010-11-12,Skyline,10000000,21416355,68264973,2010
tt1566501,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",6.6,4202,14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,2012
tt1568338,Man on a Ledge,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",6.6,137507,64,2012-01-27,Man on a Ledge,42000000,18620000,49621440,2012
tt1568341,Some Guy Who Kills People,Some Guy Who Kills People,2011,97.0,"Comedy,Crime,Drama",6.3,5111,61,2012-07-03,Some Guy Who Kills People,300000,0,0,2012
tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",7.8,387580,51,2011-12-20,The Girl with the Dragon Tattoo,90000000,102515793,239373970,2011
tt1568911,War Horse,War Horse,2011,146.0,"Drama,History,War",7.2,136447,12,2011-12-25,War Horse,70000000,79883359,156815529,2011
tt1570983,Closure,Closure,2010,95.0,Thriller,5.5,95,95,2015-03-17,Closure,100000,0,0,2015
tt2170576,Closure,Closure,2012,72.0,"Comedy,Drama,Romance",7.9,16,95,2015-03-17,Closure,100000,0,0,2015
tt2405862,Closure,Closure,2013,76.0,"Adventure,Biography,Documentary",8.0,150,95,2015-03-17,Closure,100000,0,0,2015
tt4338136,Closure,Closure,2015,62.0,Drama,6.4,21,95,2015-03-17,Closure,100000,0,0,2015
tt7385812,Closure,Closure,2018,90.0,"Comedy,Drama",7.9,15,95,2015-03-17,Closure,100000,0,0,2015
tt1570989,Tiny Furniture,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",6.2,13397,18,2010-11-12,Tiny Furniture,50000,391674,424149,2010
tt1571222,A Dangerous Method,A Dangerous Method,2011,99.0,"Biography,Drama,Romance",6.4,93259,69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,2011
tt1571234,Mortal Engines,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",6.1,70193,4,2018-12-14,Mortal Engines,100000000,15951040,85287417,2018
tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",6.8,36793,36,2014-09-12,The Skeleton Twins,1000000,5284309,5797192,2014
tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",4.8,41784,55,2013-01-04,Texas Chainsaw 3D,20000000,34341945,47666013,2013
